FullDate,DayDate,MonthDate,YearDate,ShowName,TheatreName,ShowType,WeeklyAttendance,CapacityFilled,Gross,GrossPotential,NumPerformances
5/11/14,11,5,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,184,774",108%,8
5/11/14,11,5,2014,Act One,Vivian Beaumont,Play,"5,867",68%,"433,912",40%,8
5/11/14,11,5,2014,After Midnight,Brooks Atkinson,Musical,"7,493",90%,"658,463",66%,8
5/11/14,11,5,2014,Aladdin,New Amsterdam,Musical,"13,782",100%,"1,171,988",92%,8
5/11/14,11,5,2014,All The Way,Neil Simon,Play,"7,120",83%,"828,296",81%,6
5/11/14,11,5,2014,Beautiful,Stephen Sondheim,Musical,"8,259",101%,"1,087,702",96%,8
5/11/14,11,5,2014,Bullets Over Broadway,St. James,Musical,"10,481",80%,"952,840",63%,8
5/11/14,11,5,2014,Cabaret '14,Studio 54,Musical,"7,083",100%,"783,761",80%,8
5/11/14,11,5,2014,Casa Valentina,Friedman,Play,"4,409",86%,"249,728",46%,8
5/11/14,11,5,2014,Chicago,Ambassador,Musical,"7,244",84%,"597,445",60%,8
5/11/14,11,5,2014,Cinderella,Broadway,Musical,"9,536",68%,"742,072",46%,8
5/11/14,11,5,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,210",102%,"971,988",116%,7
5/11/14,11,5,2014,If/Then,Richard Rodgers,Musical,"9,408",90%,"1,001,802",78%,8
5/11/14,11,5,2014,Jersey Boys,August Wilson,Musical,"7,436",76%,"744,831",65%,8
5/11/14,11,5,2014,Kinky Boots,Al Hirschfeld,Musical,"5,524",97%,"668,658",93%,4
5/11/14,11,5,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,664",98%,"528,025",85%,7
5/11/14,11,5,2014,Les Miserables '14,Imperial,Musical,"10,028",89%,"1,049,079",78%,8
5/11/14,11,5,2014,Mamma Mia!,Broadhurst,Musical,"7,881",84%,"696,527",62%,8
5/11/14,11,5,2014,Matilda,Shubert,Musical,"10,217",89%,"915,544",72%,8
5/11/14,11,5,2014,Mothers And Sons,Golden,Play,"3,194",50%,"203,679",27%,8
5/11/14,11,5,2014,Motown The Musical,Lunt-Fontanne,Musical,"11,032",92%,"1,159,405",82%,8
5/11/14,11,5,2014,Newsies,Nederlander,Musical,"8,132",86%,"592,716",65%,8
5/11/14,11,5,2014,Of Mice And Men,Longacre,Play,"8,156",95%,"852,668",90%,8
5/11/14,11,5,2014,Once,Jacobs,Musical,"5,369",63%,"469,441",51%,8
5/11/14,11,5,2014,Pippin,Music Box,Musical,"6,784",86%,"615,001",59%,8
5/11/14,11,5,2014,Rock Of Ages,Helen Hayes,Musical,"3,701",79%,"310,326",58%,8
5/11/14,11,5,2014,Rocky,Winter Garden,Musical,"8,795",73%,"741,927",59%,8
5/11/14,11,5,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,667,542",120%,8
5/11/14,11,5,2014,The Bridges Of Madison County,Schoenfeld,Musical,"6,221",76%,"392,986",38%,8
5/11/14,11,5,2014,The Cripple Of Inishmaan,Cort,Play,"6,309",73%,"571,593",59%,8
5/11/14,11,5,2014,The Lion King,Minskoff,Musical,"11,904",100%,"1,693,549",96%,7
5/11/14,11,5,2014,The Phantom Of The Opera,Majestic,Musical,"10,886",85%,"882,551",64%,8
5/11/14,11,5,2014,The Realistic Joneses,Lyceum,Play,"6,046",87%,"569,042",79%,8
5/11/14,11,5,2014,Violet,American Airlines,Musical,"5,014",85%,"360,843",47%,8
5/11/14,11,5,2014,Wicked,Gershwin,Musical,"14,711",97%,"1,736,317",103%,8
5/18/14,18,5,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,261",100%,"656,020",74%,8
5/18/14,18,5,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,183,010",108%,8
5/18/14,18,5,2014,Act One,Vivian Beaumont,Play,"6,349",73%,"454,330",42%,8
5/18/14,18,5,2014,After Midnight,Brooks Atkinson,Musical,"7,096",86%,"555,630",56%,8
5/18/14,18,5,2014,Aladdin,New Amsterdam,Musical,"13,788",100%,"1,137,093",84%,8
5/18/14,18,5,2014,All The Way,Neil Simon,Play,"9,059",80%,"1,045,860",76%,8
5/18/14,18,5,2014,Beautiful,Stephen Sondheim,Musical,"8,272",101%,"1,063,319",90%,8
5/18/14,18,5,2014,Bullets Over Broadway,St. James,Musical,"10,071",77%,"925,374",61%,8
5/18/14,18,5,2014,Cabaret '14,Studio 54,Musical,"6,817",96%,"735,777",75%,8
5/18/14,18,5,2014,Casa Valentina,Friedman,Play,"4,174",81%,"272,793",47%,8
5/18/14,18,5,2014,Chicago,Ambassador,Musical,"6,231",72%,"536,505",54%,8
5/18/14,18,5,2014,Cinderella,Broadway,Musical,"9,420",67%,"713,599",44%,8
5/18/14,18,5,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,214",102%,"983,206",118%,7
5/18/14,18,5,2014,If/Then,Richard Rodgers,Musical,"8,547",81%,"812,712",63%,8
5/18/14,18,5,2014,Jersey Boys,August Wilson,Musical,"7,808",79%,"776,136",68%,8
5/18/14,18,5,2014,Kinky Boots,Al Hirschfeld,Musical,"11,307",99%,"1,514,754",102%,8
5/18/14,18,5,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,696",98%,"540,517",87%,7
5/18/14,18,5,2014,Les Miserables '14,Imperial,Musical,"10,698",95%,"1,123,088",84%,8
5/18/14,18,5,2014,Mamma Mia!,Broadhurst,Musical,"7,784",83%,"667,885",60%,8
5/18/14,18,5,2014,Matilda,Shubert,Musical,"10,404",91%,"930,186",73%,8
5/18/14,18,5,2014,Mothers And Sons,Golden,Play,"2,815",44%,"198,925",26%,8
5/18/14,18,5,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,854",90%,"1,124,866",79%,8
5/18/14,18,5,2014,Newsies,Nederlander,Musical,"8,084",85%,"588,306",62%,8
5/18/14,18,5,2014,Of Mice And Men,Longacre,Play,"8,463",99%,"875,771",93%,8
5/18/14,18,5,2014,Once,Jacobs,Musical,"5,781",68%,"490,998",53%,8
5/18/14,18,5,2014,Pippin,Music Box,Musical,"6,684",84%,"598,091",57%,8
5/18/14,18,5,2014,Rock Of Ages,Helen Hayes,Musical,"4,045",87%,"330,603",62%,8
5/18/14,18,5,2014,Rocky,Winter Garden,Musical,"9,098",75%,"742,525",59%,8
5/18/14,18,5,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,673,283",120%,8
5/18/14,18,5,2014,The Bridges Of Madison County,Schoenfeld,Musical,"8,015",98%,"590,791",58%,8
5/18/14,18,5,2014,The Cripple Of Inishmaan,Cort,Play,"6,514",76%,"563,894",58%,8
5/18/14,18,5,2014,The Lion King,Minskoff,Musical,"13,530",99%,"1,896,455",93%,8
5/18/14,18,5,2014,The Phantom Of The Opera,Majestic,Musical,"11,656",91%,"962,919",70%,8
5/18/14,18,5,2014,The Realistic Joneses,Lyceum,Play,"6,360",91%,"590,378",82%,8
5/18/14,18,5,2014,Violet,American Airlines,Musical,"5,226",89%,"403,042",52%,8
5/18/14,18,5,2014,Wicked,Gershwin,Musical,"15,036",97%,"1,755,218",104%,8
5/25/14,25,5,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,343",101%,"720,993",81%,8
5/25/14,25,5,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,198,950",110%,8
5/25/14,25,5,2014,Act One,Vivian Beaumont,Play,"6,287",72%,"458,136",42%,8
5/25/14,25,5,2014,After Midnight,Brooks Atkinson,Musical,"6,895",83%,"574,689",58%,8
5/25/14,25,5,2014,Aladdin,New Amsterdam,Musical,"13,787",100%,"1,207,953",89%,8
5/25/14,25,5,2014,All The Way,Neil Simon,Play,"9,348",82%,"996,622",73%,8
5/25/14,25,5,2014,Beautiful,Stephen Sondheim,Musical,"8,243",100%,"1,089,414",92%,8
5/25/14,25,5,2014,Bullets Over Broadway,St. James,Musical,"10,091",77%,"890,024",59%,8
5/25/14,25,5,2014,Cabaret '14,Studio 54,Musical,"7,140",100%,"836,301",85%,8
5/25/14,25,5,2014,Casa Valentina,Friedman,Play,"4,242",82%,"277,233",47%,8
5/25/14,25,5,2014,Chicago,Ambassador,Musical,"7,636",88%,"635,283",64%,8
5/25/14,25,5,2014,Cinderella,Broadway,Musical,"11,416",81%,"888,512",55%,8
5/25/14,25,5,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,210",102%,"982,475",118%,7
5/25/14,25,5,2014,If/Then,Richard Rodgers,Musical,"8,796",84%,"918,720",71%,8
5/25/14,25,5,2014,Jersey Boys,August Wilson,Musical,"8,305",85%,"819,397",71%,8
5/25/14,25,5,2014,Kinky Boots,Al Hirschfeld,Musical,"11,408",100%,"1,545,334",104%,8
5/25/14,25,5,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,508",94%,"514,656",83%,7
5/25/14,25,5,2014,Les Miserables '14,Imperial,Musical,"10,718",95%,"1,117,446",83%,8
5/25/14,25,5,2014,Mamma Mia!,Broadhurst,Musical,"8,218",88%,"711,061",63%,8
5/25/14,25,5,2014,Matilda,Shubert,Musical,"11,194",98%,"1,090,839",86%,8
5/25/14,25,5,2014,Mothers And Sons,Golden,Play,"3,064",48%,"198,844",26%,8
5/25/14,25,5,2014,Motown The Musical,Lunt-Fontanne,Musical,"11,113",92%,"1,124,613",79%,8
5/25/14,25,5,2014,Newsies,Nederlander,Musical,"9,113",96%,"647,526",65%,8
5/25/14,25,5,2014,Of Mice And Men,Longacre,Play,"8,439",98%,"859,979",91%,8
5/25/14,25,5,2014,Once,Jacobs,Musical,"6,863",81%,"525,658",57%,8
5/25/14,25,5,2014,Pippin,Music Box,Musical,"7,441",94%,"694,545",66%,8
5/25/14,25,5,2014,Rock Of Ages,Helen Hayes,Musical,"4,045",87%,"326,452",61%,8
5/25/14,25,5,2014,Rocky,Winter Garden,Musical,"8,858",73%,"719,407",57%,8
5/25/14,25,5,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,734,588",120%,8
5/25/14,25,5,2014,The Cripple Of Inishmaan,Cort,Play,"6,871",80%,"614,925",63%,8
5/25/14,25,5,2014,The Lion King,Minskoff,Musical,"13,604",100%,"2,006,651",93%,8
5/25/14,25,5,2014,The Phantom Of The Opera,Majestic,Musical,"12,893",100%,"1,138,294",83%,8
5/25/14,25,5,2014,The Realistic Joneses,Lyceum,Play,"6,345",91%,"574,791",80%,8
5/25/14,25,5,2014,Violet,American Airlines,Musical,"5,220",89%,"408,945",53%,8
5/25/14,25,5,2014,Wicked,Gershwin,Musical,"15,316",99%,"1,881,975",112%,8
6/1/14,1,6,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,296",101%,"700,979",79%,8
6/1/14,1,6,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,185,576",108%,8
6/1/14,1,6,2014,Act One,Vivian Beaumont,Play,"5,532",64%,"395,328",36%,8
6/1/14,1,6,2014,After Midnight,Brooks Atkinson,Musical,"5,901",71%,"483,964",49%,8
6/1/14,1,6,2014,Aladdin,New Amsterdam,Musical,"13,790",100%,"1,196,720",88%,8
6/1/14,1,6,2014,All The Way,Neil Simon,Play,"8,151",72%,"912,915",67%,8
6/1/14,1,6,2014,Beautiful,Stephen Sondheim,Musical,"8,228",100%,"1,079,349",92%,8
6/1/14,1,6,2014,Bullets Over Broadway,St. James,Musical,"7,989",61%,"718,220",47%,8
6/1/14,1,6,2014,Cabaret '14,Studio 54,Musical,"7,026",98%,"765,328",78%,8
6/1/14,1,6,2014,Casa Valentina,Friedman,Play,"3,915",76%,"245,811",42%,8
6/1/14,1,6,2014,Chicago,Ambassador,Musical,"6,185",72%,"511,901",51%,8
6/1/14,1,6,2014,Cinderella,Broadway,Musical,"9,708",69%,"753,836",47%,8
6/1/14,1,6,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,212",102%,"979,243",117%,7
6/1/14,1,6,2014,If/Then,Richard Rodgers,Musical,"8,844",84%,"801,212",62%,8
6/1/14,1,6,2014,Jersey Boys,August Wilson,Musical,"7,094",72%,"695,419",61%,8
6/1/14,1,6,2014,Kinky Boots,Al Hirschfeld,Musical,"10,970",96%,"1,358,527",91%,8
6/1/14,1,6,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,431",93%,"492,306",79%,7
6/1/14,1,6,2014,Les Miserables '14,Imperial,Musical,"9,812",87%,"958,439",71%,8
6/1/14,1,6,2014,Mamma Mia!,Broadhurst,Musical,"7,938",85%,"683,342",61%,8
6/1/14,1,6,2014,Matilda,Shubert,Musical,"10,529",92%,"949,295",74%,8
6/1/14,1,6,2014,Mothers And Sons,Golden,Play,"2,659",41%,"159,811",21%,8
6/1/14,1,6,2014,Motown The Musical,Lunt-Fontanne,Musical,"9,471",79%,"929,137",66%,8
6/1/14,1,6,2014,Newsies,Nederlander,Musical,"8,573",90%,"627,670",65%,8
6/1/14,1,6,2014,Of Mice And Men,Longacre,Play,"8,180",95%,"803,260",85%,8
6/1/14,1,6,2014,Once,Jacobs,Musical,"5,283",62%,"425,333",46%,8
6/1/14,1,6,2014,Pippin,Music Box,Musical,"5,542",70%,"488,036",47%,8
6/1/14,1,6,2014,Rock Of Ages,Helen Hayes,Musical,"3,696",79%,"291,010",54%,8
6/1/14,1,6,2014,Rocky,Winter Garden,Musical,"7,654",63%,"652,931",52%,8
6/1/14,1,6,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,628,410",117%,8
6/1/14,1,6,2014,The Cripple Of Inishmaan,Cort,Play,"5,850",68%,"502,637",52%,8
6/1/14,1,6,2014,The Lion King,Minskoff,Musical,"13,572",100%,"1,959,485",96%,8
6/1/14,1,6,2014,The Phantom Of The Opera,Majestic,Musical,"11,376",89%,"964,875",70%,8
6/1/14,1,6,2014,The Realistic Joneses,Lyceum,Play,"5,372",77%,"432,608",60%,8
6/1/14,1,6,2014,Violet,American Airlines,Musical,"4,770",81%,"365,403",47%,8
6/1/14,1,6,2014,Wicked,Gershwin,Musical,"14,670",97%,"1,804,729",107%,8
6/8/14,8,6,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,313",101%,"733,879",82%,8
6/8/14,8,6,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,226,464",112%,8
6/8/14,8,6,2014,Act One,Vivian Beaumont,Play,"6,034",70%,"439,011",40%,8
6/8/14,8,6,2014,After Midnight,Brooks Atkinson,Musical,"6,237",75%,"515,296",52%,8
6/8/14,8,6,2014,Aladdin,New Amsterdam,Musical,"13,784",100%,"1,286,953",92%,8
6/8/14,8,6,2014,All The Way,Neil Simon,Play,"7,986",70%,"940,550",69%,8
6/8/14,8,6,2014,Beautiful,Stephen Sondheim,Musical,"8,253",101%,"1,152,112",98%,8
6/8/14,8,6,2014,Bullets Over Broadway,St. James,Musical,"8,345",64%,"731,949",48%,8
6/8/14,8,6,2014,Cabaret '14,Studio 54,Musical,"6,998",98%,"762,132",77%,8
6/8/14,8,6,2014,Casa Valentina,Friedman,Play,"4,017",78%,"262,224",45%,8
6/8/14,8,6,2014,Chicago,Ambassador,Musical,"5,733",66%,"451,792",45%,8
6/8/14,8,6,2014,Cinderella,Broadway,Musical,"10,169",73%,"798,936",50%,8
6/8/14,8,6,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,220",102%,"1,021,708",123%,7
6/8/14,8,6,2014,Holler If Ya Hear Me,Palace,Musical,"6,182",81%,"148,964",19%,0
6/8/14,8,6,2014,If/Then,Richard Rodgers,Musical,"8,719",83%,"822,382",64%,8
6/8/14,8,6,2014,Jersey Boys,August Wilson,Musical,"7,240",74%,"715,475",62%,8
6/8/14,8,6,2014,Kinky Boots,Al Hirschfeld,Musical,"11,022",97%,"1,374,315",92%,8
6/8/14,8,6,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"3,971",83%,"382,910",61%,7
6/8/14,8,6,2014,Les Miserables '14,Imperial,Musical,"9,900",88%,"989,826",74%,8
6/8/14,8,6,2014,Mamma Mia!,Broadhurst,Musical,"7,045",76%,"594,226",53%,8
6/8/14,8,6,2014,Matilda,Shubert,Musical,"10,630",93%,"967,335",76%,8
6/8/14,8,6,2014,Mothers And Sons,Golden,Play,"2,815",44%,"197,920",26%,8
6/8/14,8,6,2014,Motown The Musical,Lunt-Fontanne,Musical,"9,044",75%,"908,099",64%,8
6/8/14,8,6,2014,Newsies,Nederlander,Musical,"8,508",90%,"636,215",65%,8
6/8/14,8,6,2014,Of Mice And Men,Longacre,Play,"7,934",92%,"764,761",81%,8
6/8/14,8,6,2014,Once,Jacobs,Musical,"4,965",59%,"400,932",43%,8
6/8/14,8,6,2014,Pippin,Music Box,Musical,"6,028",76%,"548,081",52%,8
6/8/14,8,6,2014,Rock Of Ages,Helen Hayes,Musical,"3,431",74%,"278,823",52%,8
6/8/14,8,6,2014,Rocky,Winter Garden,Musical,"7,453",61%,"617,990",49%,8
6/8/14,8,6,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,734",102%,"1,592,249",114%,8
6/8/14,8,6,2014,The Cripple Of Inishmaan,Cort,Play,"6,094",71%,"546,947",56%,8
6/8/14,8,6,2014,The Lion King,Minskoff,Musical,"13,497",99%,"1,949,684",98%,8
6/8/14,8,6,2014,The Phantom Of The Opera,Majestic,Musical,"10,637",83%,"869,478",63%,8
6/8/14,8,6,2014,The Realistic Joneses,Lyceum,Play,"4,894",70%,"417,565",58%,8
6/8/14,8,6,2014,Violet,American Airlines,Musical,"4,763",81%,"376,607",49%,8
6/8/14,8,6,2014,Wicked,Gershwin,Musical,"15,195",99%,"1,924,272",114%,8
6/15/14,15,6,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"6,984",96%,"851,262",95%,8
6/15/14,15,6,2014,A Raisin In The Sun '14,Ethel Barrymore,Play,"8,368",100%,"1,290,437",118%,8
6/15/14,15,6,2014,Act One,Vivian Beaumont,Play,"5,162",79%,"370,426",47%,6
6/15/14,15,6,2014,After Midnight,Brooks Atkinson,Musical,"6,624",80%,"567,578",57%,8
6/15/14,15,6,2014,Aladdin,New Amsterdam,Musical,"13,788",100%,"1,332,137",92%,8
6/15/14,15,6,2014,All The Way,Neil Simon,Play,"9,538",84%,"1,229,459",90%,8
6/15/14,15,6,2014,Beautiful,Stephen Sondheim,Musical,"8,266",101%,"1,170,050",94%,8
6/15/14,15,6,2014,Bullets Over Broadway,St. James,Musical,"8,616",66%,"773,110",51%,8
6/15/14,15,6,2014,Cabaret '14,Studio 54,Musical,"6,584",92%,"731,192",74%,8
6/15/14,15,6,2014,Casa Valentina,Friedman,Play,"3,837",74%,"256,272",44%,8
6/15/14,15,6,2014,Chicago,Ambassador,Musical,"6,079",70%,"492,950",50%,8
6/15/14,15,6,2014,Cinderella,Broadway,Musical,"10,301",74%,"760,204",47%,8
6/15/14,15,6,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,216",102%,"1,071,625",128%,7
6/15/14,15,6,2014,Holler If Ya Hear Me,Palace,Musical,"6,719",77%,"163,586",18%,0
6/15/14,15,6,2014,If/Then,Richard Rodgers,Musical,"8,642",82%,"802,082",62%,8
6/15/14,15,6,2014,Jersey Boys,August Wilson,Musical,"8,439",86%,"820,918",72%,8
6/15/14,15,6,2014,Kinky Boots,Al Hirschfeld,Musical,"10,909",96%,"1,372,011",92%,8
6/15/14,15,6,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"3,876",95%,"457,174",87%,6
6/15/14,15,6,2014,Les Miserables '14,Imperial,Musical,"10,138",90%,"1,038,249",77%,8
6/15/14,15,6,2014,Mamma Mia!,Broadhurst,Musical,"7,501",80%,"629,849",56%,8
6/15/14,15,6,2014,Matilda,Shubert,Musical,"11,219",98%,"1,047,222",82%,8
6/15/14,15,6,2014,Mothers And Sons,Golden,Play,"2,818",44%,"156,116",20%,8
6/15/14,15,6,2014,Motown The Musical,Lunt-Fontanne,Musical,"9,948",83%,"991,944",70%,8
6/15/14,15,6,2014,Newsies,Nederlander,Musical,"9,067",96%,"770,524",73%,8
6/15/14,15,6,2014,Of Mice And Men,Longacre,Play,"8,124",95%,"806,630",85%,8
6/15/14,15,6,2014,Once,Jacobs,Musical,"5,557",66%,"438,506",47%,8
6/15/14,15,6,2014,Pippin,Music Box,Musical,"6,487",82%,"565,734",54%,8
6/15/14,15,6,2014,Rock Of Ages,Helen Hayes,Musical,"3,589",77%,"280,008",52%,8
6/15/14,15,6,2014,Rocky,Winter Garden,Musical,"8,629",71%,"761,451",60%,8
6/15/14,15,6,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,604,507",115%,8
6/15/14,15,6,2014,The Cripple Of Inishmaan,Cort,Play,"5,776",67%,"515,389",53%,8
6/15/14,15,6,2014,The Lion King,Minskoff,Musical,"13,596",100%,"2,043,643",97%,8
6/15/14,15,6,2014,The Phantom Of The Opera,Majestic,Musical,"11,686",91%,"984,109",72%,8
6/15/14,15,6,2014,The Realistic Joneses,Lyceum,Play,"5,021",72%,"442,302",62%,8
6/15/14,15,6,2014,Violet,American Airlines,Musical,"4,248",72%,"342,638",44%,8
6/15/14,15,6,2014,Wicked,Gershwin,Musical,"15,271",99%,"1,969,827",117%,8
6/22/14,22,6,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,212",99%,"901,367",101%,8
6/22/14,22,6,2014,After Midnight,Brooks Atkinson,Musical,"7,298",88%,"649,664",65%,8
6/22/14,22,6,2014,Aladdin,New Amsterdam,Musical,"13,792",100%,"1,325,987",92%,8
6/22/14,22,6,2014,All The Way,Neil Simon,Play,"10,687",94%,"1,425,001",104%,8
6/22/14,22,6,2014,Beautiful,Stephen Sondheim,Musical,"8,260",101%,"1,196,533",93%,8
6/22/14,22,6,2014,Bullets Over Broadway,St. James,Musical,"8,351",64%,"756,559",50%,8
6/22/14,22,6,2014,Cabaret '14,Studio 54,Musical,"6,957",97%,"753,329",76%,8
6/22/14,22,6,2014,Casa Valentina,Friedman,Play,"3,697",72%,"182,859",31%,8
6/22/14,22,6,2014,Chicago,Ambassador,Musical,"6,845",79%,"552,275",56%,8
6/22/14,22,6,2014,Cinderella,Broadway,Musical,"11,621",83%,"891,861",55%,8
6/22/14,22,6,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,210",102%,"1,069,433",128%,7
6/22/14,22,6,2014,Holler If Ya Hear Me,Palace,Musical,"5,196",58%,"170,652",21%,6
6/22/14,22,6,2014,If/Then,Richard Rodgers,Musical,"8,757",83%,"873,965",68%,8
6/22/14,22,6,2014,Jersey Boys,August Wilson,Musical,"8,907",91%,"901,234",79%,8
6/22/14,22,6,2014,Kinky Boots,Al Hirschfeld,Musical,"11,042",97%,"1,394,435",94%,8
6/22/14,22,6,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"5,045",92%,"575,156",80%,8
6/22/14,22,6,2014,Les Miserables '14,Imperial,Musical,"10,372",92%,"1,075,812",80%,8
6/22/14,22,6,2014,Mamma Mia!,Broadhurst,Musical,"8,137",87%,"699,139",62%,8
6/22/14,22,6,2014,Matilda,Shubert,Musical,"11,533",101%,"1,139,392",89%,8
6/22/14,22,6,2014,Mothers And Sons,Golden,Play,"3,903",61%,"253,788",33%,8
6/22/14,22,6,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,705",89%,"1,061,896",75%,8
6/22/14,22,6,2014,Newsies,Nederlander,Musical,"9,400",99%,"799,894",75%,8
6/22/14,22,6,2014,Of Mice And Men,Longacre,Play,"8,410",98%,"855,987",91%,8
6/22/14,22,6,2014,Once,Jacobs,Musical,"6,046",71%,"487,451",52%,8
6/22/14,22,6,2014,Pippin,Music Box,Musical,"7,058",89%,"635,836",61%,8
6/22/14,22,6,2014,Rock Of Ages,Helen Hayes,Musical,"4,080",87%,"341,945",64%,8
6/22/14,22,6,2014,Rocky,Winter Garden,Musical,"8,194",68%,"719,363",57%,8
6/22/14,22,6,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,641,677",118%,8
6/22/14,22,6,2014,The Cripple Of Inishmaan,Cort,Play,"5,677",66%,"502,457",52%,8
6/22/14,22,6,2014,The Lion King,Minskoff,Musical,"13,602",100%,"2,098,868",98%,8
6/22/14,22,6,2014,The Phantom Of The Opera,Majestic,Musical,"11,828",92%,"1,030,511",75%,8
6/22/14,22,6,2014,The Realistic Joneses,Lyceum,Play,"5,210",75%,"419,041",58%,8
6/22/14,22,6,2014,Violet,American Airlines,Musical,"4,295",73%,"342,877",44%,8
6/22/14,22,6,2014,Wicked,Gershwin,Musical,"15,424",100%,"2,027,347",121%,8
6/29/14,29,6,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,"7,288",100%,"927,487",104%,8
6/29/14,29,6,2014,After Midnight,Brooks Atkinson,Musical,"8,183",99%,"767,964",77%,8
6/29/14,29,6,2014,Aladdin,New Amsterdam,Musical,"13,784",100%,"1,502,696",104%,8
6/29/14,29,6,2014,All The Way,Neil Simon,Play,"11,464",101%,"1,623,495",119%,8
6/29/14,29,6,2014,Beautiful,Stephen Sondheim,Musical,"8,257",101%,"1,235,339",96%,8
6/29/14,29,6,2014,Bullets Over Broadway,St. James,Musical,"6,974",53%,"602,629",40%,8
6/29/14,29,6,2014,Cabaret '14,Studio 54,Musical,"6,671",93%,"729,731",74%,8
6/29/14,29,6,2014,Casa Valentina,Friedman,Play,"4,404",85%,"235,016",40%,8
6/29/14,29,6,2014,Chicago,Ambassador,Musical,"6,492",75%,"516,636",52%,8
6/29/14,29,6,2014,Cinderella,Broadway,Musical,"11,785",84%,"926,669",57%,8
6/29/14,29,6,2014,Hedwig And The Angry Inch,Belasco,Musical,"7,212",102%,"1,069,004",128%,7
6/29/14,29,6,2014,Holler If Ya Hear Me,Palace,Musical,"3,549",40%,"159,571",17%,8
6/29/14,29,6,2014,If/Then,Richard Rodgers,Musical,"9,265",88%,"887,879",69%,8
6/29/14,29,6,2014,Jersey Boys,August Wilson,Musical,"8,960",91%,"909,479",79%,8
6/29/14,29,6,2014,Kinky Boots,Al Hirschfeld,Musical,"11,060",97%,"1,382,680",93%,8
6/29/14,29,6,2014,Lady Day At Emerson'S Bar & Grill,Circle In The Square,Play,"4,485",94%,"537,508",85%,7
6/29/14,29,6,2014,Les Miserables '14,Imperial,Musical,"10,169",90%,"1,059,347",79%,8
6/29/14,29,6,2014,Mamma Mia!,Broadhurst,Musical,"8,113",87%,"695,609",62%,8
6/29/14,29,6,2014,Matilda,Shubert,Musical,"11,504",100%,"1,176,510",92%,8
6/29/14,29,6,2014,Motown The Musical,Lunt-Fontanne,Musical,"10,261",85%,"992,537",70%,8
6/29/14,29,6,2014,Newsies,Nederlander,Musical,"9,209",97%,"793,740",74%,8
6/29/14,29,6,2014,Of Mice And Men,Longacre,Play,"8,329",97%,"840,010",89%,8
6/29/14,29,6,2014,Once,Jacobs,Musical,"6,080",72%,"479,510",52%,8
6/29/14,29,6,2014,Pippin,Music Box,Musical,"7,106",90%,"627,679",60%,8
6/29/14,29,6,2014,Rock Of Ages,Helen Hayes,Musical,"3,950",85%,"319,029",60%,8
6/29/14,29,6,2014,Rocky,Winter Garden,Musical,"8,244",68%,"711,332",56%,8
6/29/14,29,6,2014,The Book Of Mormon,Eugene O'Neill,Musical,"8,752",103%,"1,658,638",119%,8
6/29/14,29,6,2014,The Cripple Of Inishmaan,Cort,Play,"6,094",71%,"531,522",55%,8
6/29/14,29,6,2014,The Lion King,Minskoff,Musical,"13,601",100%,"2,044,928",95%,8
